number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_runs,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
6,"[-inf, 231.0, 259.64, 280.28, 287.21500000000003, 290.5364285714286, 290.5364285714286, 293.10714285714283, 293.10714285714283, 293.10714285714283, 293.375, 293.375, 293.375, 293.375, 293.375, 299.5019117285469, 299.6339500860585, 300.4630025202852, 303.3304273341582, 303.3304273341582, 303.3304273341582, 303.3304273341582, 303.3304273341582, 303.3304273341582, 303.3304273341582, 303.3304273341582, 303.3304273341582]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05]",367.05,180.1414680480957,27,2000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 254.0, 260.42857142857144, 274.5714285714286, 282.81746031746036, 287.21785714285716, 294.7142857142857, 294.82142857142856, 294.82142857142856, 294.92857142857144, 294.92857142857144, 294.92857142857144, 294.92857142857144, 294.92857142857144, 295.25, 295.25]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,54.392977476119995,17,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 247.36363636363637, 260.42857142857144, 278.5685714285715, 285.5035714285715, 285.5035714285715, 293.2869047619048, 293.48214285714283, 293.48214285714283, 293.5357142857143, 293.5357142857143, 300.7264100185529, 300.7264100185529, 300.7264100185529, 300.7264100185529, 300.7264100185529, 300.7264100185529, 300.7264100185529, 302.3024201883326, 302.3024201883326]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 386.5, 375.85, 375.85, 375.85, 375.85, 375.85, 375.85, 375.85, 367.05, 367.05, 367.05]",367.05,112.01782083511353,21,2000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 280.28, 287.21500000000003, 291.3935714285715, 293.10714285714283, 293.375, 293.375, 293.48214285714283, 293.48214285714283, 293.48214285714283, 293.48214285714283, 293.5357142857143, 293.5357142857143, 293.5357142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 386.5, 347.5]",347.5,30.566439867019653,16,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 259.64, 262.9614285714286, 283.6014285714286, 285.65857142857146, 288.2292857142857, 293.10714285714283, 293.10714285714283, 293.10714285714283, 299.47240259740255, 299.47240259740255, 300.5415669409125, 300.5415669409125, 300.5415669409125, 302.63198726445]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 375.85, 375.85, 360.0, 360.0, 360.0, 360.0, 347.5]",347.5,37.702186584472656,16,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 259.64, 276.28285714285715, 276.28285714285715, 287.21500000000003, 290.6435714285715, 293.2142857142858]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 347.5]",347.5,10.25094747543335,8,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 254.0, 272.14, 282.8507142857143, 289.78571428571433, 289.78571428571433, 293.10714285714283, 300.3676235554463, 300.3676235554463, 301.85067132116, 301.9851235230934, 301.9851235230934, 301.9851235230934, 301.9851235230934, 302.04554242749725, 307.6607142857143, 307.6607142857143, 307.6607142857143, 307.6607142857143, 307.6607142857143, 307.6607142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 372.55, 372.55, 372.55, 372.55, 372.55, 372.55, 372.55, 372.55, 363.6, 363.6, 363.6, 363.6, 363.6, 363.6, 363.6]",363.6,118.87885069847107,22,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 276.28285714285715, 279.0185714285715, 287.36904761904765, 287.74404761904765, 291.875, 294.92857142857144, 294.92857142857144, 294.92857142857144, 294.92857142857144, 295.0892857142857, 297.2795408163265, 297.2795408163265, 302.19093492660227, 302.19093492660227, 302.19093492660227]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05]",367.05,72.66291093826294,18,2000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 254.0, 264.88380952380953, 279.0266666666667, 289.9588095238095, 293.2869047619048, 293.33714285714285, 293.33714285714285, 299.9986456400742, 301.75426045016076, 301.75426045016076, 301.76002180836144, 304.48376623376623, 305.3101333907057, 305.74291199334226, 306.0850592428475, 306.0850592428475, 306.1340911280223, 306.1340911280223, 306.2448979591836, 306.2806922619683]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 377.05, 367.05, 367.05, 367.05, 355.05, 355.05, 355.05, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,99.56515908241272,22,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 273.27636363636367, 280.21136363636367, 285.5035714285715, 293.0, 293.375, 293.375, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 304.9091326530612, 304.9091326530612, 304.9091326530612, 304.9091326530612, 304.9091326530612]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 384.6, 384.6, 384.6, 384.6, 379.5, 379.5, 373.0, 373.0, 373.0, 365.8, 365.8, 365.8, 365.8, 365.8, 365.8]",365.8,122.21109819412231,23,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 280.28, 287.21500000000003, 290.5364285714286, 290.6435714285715, 293.2142857142858, 293.5357142857143, 302.30785714285713, 302.30785714285713, 302.30785714285713, 304.2998349532367, 305.1935521813516, 305.1935521813516, 306.189305002398, 306.189305002398, 306.189305002398, 307.802380952381, 307.802380952381, 307.802380952381, 307.802380952381, 307.802380952381, 307.802380952381, 307.802380952381]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 357.5, 357.5, 357.5, 357.5, 357.5, 357.5, 357.05, 357.05, 357.05, 357.05, 357.05, 357.05, 357.05, 357.05, 357.05, 357.05, 357.05]",357.05,114.05206990242004,25,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 255.64285714285717, 276.28285714285715, 279.0185714285715, 289.78571428571433, 290.1607142857143, 290.1607142857143, 293.375, 293.375, 293.5357142857143, 300.17109663142367, 301.51772287862514, 301.51772287862514, 301.6077269065521]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 373.05, 373.05, 373.05, 367.05, 347.5]",347.5,58.170186281204224,15,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 254.0, 268.14285714285717, 279.07500000000005, 285.5035714285715, 293.0, 293.10714285714283, 293.1071428571429, 293.2142857142858, 293.5357142857143, 303.39, 303.39, 306.16785714285714, 306.4241964285714, 306.5178431493957, 306.5178431493957, 306.5178431493957, 306.5178431493957, 306.5178431493957, 306.5178431493957, 306.5178431493957, 306.5446301020408, 306.5446301020408]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,91.15260553359985,24,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 259.64, 276.28285714285715, 276.28285714285715, 287.21500000000003, 289.78571428571433, 289.78571428571433, 290.1607142857143, 290.1607142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 347.5]",347.5,13.655580759048462,10,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 259.64, 280.28, 287.21500000000003, 290.6435714285715, 290.91142857142853, 293.19642857142856, 301.69, 304.49, 305.98571428571427, 305.98571428571427, 306.29094967532467, 306.29094967532467]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 365.8, 364.8, 364.8, 364.8, 364.8, 364.8, 364.8]",364.8,41.40278625488281,14,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
6,"[-inf, 231.0, 255.64285714285717, 266.575, 287.21500000000003, 290.4292857142857, 290.6435714285715, 290.965, 293.5357142857143, 299.6011249077945, 301.51927762444086, 306.1333333333333, 306.1333333333333, 306.1333333333333, 306.51841718995286, 306.51841718995286, 306.51841718995286, 306.51841718995286, 306.52671302557167, 306.52671302557167, 306.52671302557167, 306.52671302557167, 306.52671302557167]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 381.1, 374.05, 364.6, 364.6, 364.6, 364.6, 364.6, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0]",362.0,116.40623164176941,23,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 280.28, 282.33714285714285, 284.90785714285715, 285.28285714285715, 288.4971428571429, 293.375, 300.5218096877305, 301.9851235230934, 301.9851235230934, 302.0455424274973, 303.7421317815382, 305.3819727891156, 305.3819727891156, 305.3819727891156, 305.3819727891156, 305.3819727891156, 305.3819727891156, 305.3819727891156, 305.3819727891156]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 372.55, 372.55, 372.55, 372.55, 372.55, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,126.88083529472351,22,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 254.0, 268.14285714285717, 274.5714285714286, 274.5714285714286, 274.5714285714286, 282.23285714285714, 293.0, 293.0, 293.10714285714283, 293.2142857142858, 293.5357142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 347.5]",347.5,26.966223001480103,13,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 259.64, 280.28, 283.54785714285714, 283.92285714285714, 283.9764285714285, 290.91142857142853, 293.48214285714283, 295.6746428571429, 296.20464285714286, 296.20464285714286, 296.20464285714286, 296.20464285714286, 296.20464285714286, 302.53464285714284, 302.53464285714284, 302.53464285714284]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 387.3, 376.6, 376.6, 376.6, 376.6, 376.6, 358.0, 358.0, 358.0, 358.0]",358.0,87.7315924167633,18,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 266.575, 287.21500000000003, 290.5364285714286, 290.5364285714286, 290.5364285714286, 290.5364285714286, 290.85785714285714, 293.375, 293.375, 293.375, 293.375, 293.375, 299.5019117285469, 299.5019117285469, 299.6667752643226]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,115.44973516464233,18,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
